datetime,datetime_nano,KQ.m@CFFEX.T.open,KQ.m@CFFEX.T.high,KQ.m@CFFEX.T.low,KQ.m@CFFEX.T.close,KQ.m@CFFEX.T.volume,KQ.m@CFFEX.T.open_oi,KQ.m@CFFEX.T.close_oi
2021-01-06 10:00:00.000000000,1609898400000000000,98.22,98.245,98.13,98.17,11494,116193,116450
2021-01-06 11:00:00.000000000,1609902000000000000,98.17,98.205,98.135,98.165,3216,116450,116517
2021-01-06 13:00:00.000000000,1609909200000000000,98.14,98.155,97.995,98.02,16695,116517,117564
2021-01-06 14:00:00.000000000,1609912800000000000,98.02,98.115,98.0,98.115,8981,117564,116787
2021-01-06 15:00:00.000000000,1609916400000000000,98.115,98.115,98.09,98.105,2266,116787,116340
2021-01-07 09:00:00.000000000,1609981200000000000,98.22,98.27,98.17,98.24,13082,116340,117642
2021-01-07 10:00:00.000000000,1609984800000000000,98.24,98.285,98.125,98.195,12286,117642,119428
2021-01-07 11:00:00.000000000,1609988400000000000,98.195,98.24,98.175,98.195,4755,119428,119630
2021-01-07 13:00:00.000000000,1609995600000000000,98.195,98.215,98.115,98.215,10593,119630,118849
2021-01-07 14:00:00.000000000,1609999200000000000,98.215,98.225,98.125,98.135,10182,118849,119299
2021-01-07 15:00:00.000000000,1610002800000000000,98.135,98.15,98.1,98.125,3432,119299,118834
2021-01-08 09:00:00.000000000,1610067600000000000,98.1,98.12,97.92,97.92,12258,118834,118537
2021-01-08 10:00:00.000000000,1610071200000000000,97.92,97.98,97.9,97.94,13937,118537,116689
2021-01-08 11:00:00.000000000,1610074800000000000,97.94,97.96,97.895,97.905,6287,116689,115387
2021-01-08 13:00:00.000000000,1610082000000000000,97.905,97.94,97.845,97.865,10946,115387,113820
2021-01-08 14:00:00.000000000,1610085600000000000,97.865,97.89,97.825,97.885,10021,113820,114179
2021-01-08 15:00:00.000000000,1610089200000000000,97.885,97.95,97.88,97.94,4306,114179,113832
2021-01-11 09:00:00.000000000,1610326800000000000,97.915,97.94,97.7,97.7,16218,113832,113374
2021-01-11 10:00:00.000000000,1610330400000000000,97.7,97.76,97.655,97.73,11877,113374,113046
2021-01-11 11:00:00.000000000,1610334000000000000,97.73,97.785,97.73,97.775,4492,113046,112664
2021-01-11 13:00:00.000000000,1610341200000000000,97.78,97.78,97.675,97.685,11363,112664,111857
2021-01-11 14:00:00.000000000,1610344800000000000,97.685,97.835,97.66,97.73,14995,111857,110997
2021-01-11 15:00:00.000000000,1610348400000000000,97.73,97.84,97.73,97.835,3734,110997,110479
2021-01-12 09:00:00.000000000,1610413200000000000,97.835,97.9,97.81,97.9,8098,110479,110777
2021-01-12 10:00:00.000000000,1610416800000000000,97.9,97.91,97.835,97.865,8604,110777,110566
2021-01-12 11:00:00.000000000,1610420400000000000,97.865,97.865,97.805,97.81,3604,110566,110392
2021-01-12 13:00:00.000000000,1610427600000000000,97.815,97.91,97.76,97.77,10408,110392,110356
2021-01-12 14:00:00.000000000,1610431200000000000,97.77,97.84,97.74,97.84,10563,110356,109721
2021-01-12 15:00:00.000000000,1610434800000000000,97.84,97.975,97.84,97.965,10118,109721,109340
2021-01-13 09:00:00.000000000,1610499600000000000,97.935,97.97,97.89,97.965,9118,109340,110628
2021-01-13 10:00:00.000000000,1610503200000000000,97.965,98.04,97.935,97.995,11653,110628,112194
2021-01-13 11:00:00.000000000,1610506800000000000,97.995,97.995,97.965,97.98,3874,112194,112502
2021-01-13 13:00:00.000000000,1610514000000000000,97.97,98.03,97.865,98.03,14156,112502,112855
2021-01-13 14:00:00.000000000,1610517600000000000,98.03,98.085,98.01,98.04,12190,112855,114627
2021-01-13 15:00:00.000000000,1610521200000000000,98.04,98.075,98.03,98.04,3439,114627,114162
2021-01-14 09:00:00.000000000,1610586000000000000,98.19,98.31,98.15,98.28,15837,114162,114208
2021-01-14 10:00:00.000000000,1610589600000000000,98.28,98.405,98.2,98.24,21307,114208,114457
2021-01-14 11:00:00.000000000,1610593200000000000,98.24,98.315,98.235,98.25,4622,114457,114642
2021-01-14 13:00:00.000000000,1610600400000000000,98.225,98.265,98.085,98.23,14361,114642,114168
2021-01-14 14:00:00.000000000,1610604000000000000,98.23,98.25,98.165,98.205,9280,114168,114517
2021-01-14 15:00:00.000000000,1610607600000000000,98.205,98.22,98.175,98.2,2669,114517,114323
2021-01-15 09:00:00.000000000,1610672400000000000,98.195,98.275,98.14,98.17,10186,114323,115360
2021-01-15 10:00:00.000000000,1610676000000000000,98.17,98.185,98.07,98.09,13576,115360,115634
2021-01-15 11:00:00.000000000,1610679600000000000,98.09,98.12,98.06,98.065,5952,115634,115822
2021-01-15 13:00:00.000000000,1610686800000000000,98.01,98.07,97.985,98.015,14394,115822,117050
2021-01-15 14:00:00.000000000,1610690400000000000,98.015,98.065,97.91,97.935,13900,117050,117150
2021-01-15 15:00:00.000000000,1610694000000000000,97.935,97.97,97.91,97.92,4011,117150,116908
2021-01-18 09:00:00.000000000,1610931600000000000,97.825,97.87,97.75,97.755,12030,116908,117077
2021-01-18 10:00:00.000000000,1610935200000000000,97.755,97.89,97.72,97.835,20147,117077,114673
2021-01-18 11:00:00.000000000,1610938800000000000,97.835,97.885,97.82,97.855,5042,114673,114338
2021-01-18 13:00:00.000000000,1610946000000000000,97.855,97.88,97.79,97.86,7469,114338,114033
2021-01-18 14:00:00.000000000,1610949600000000000,97.86,97.9,97.815,97.845,9775,114033,112960
2021-01-18 15:00:00.000000000,1610953200000000000,97.845,97.855,97.81,97.825,3059,112960,112792
2021-01-19 09:00:00.000000000,1611018000000000000,97.835,97.9,97.825,97.835,8567,112792,112192
2021-01-19 10:00:00.000000000,1611021600000000000,97.835,97.9,97.805,97.835,7681,112192,111651
2021-01-19 11:00:00.000000000,1611025200000000000,97.835,97.855,97.81,97.82,3772,111651,111250
2021-01-19 13:00:00.000000000,1611032400000000000,97.82,97.94,97.805,97.925,10618,111250,111102
2021-01-19 14:00:00.000000000,1611036000000000000,97.925,97.96,97.89,97.935,9702,111102,111801
2021-01-19 15:00:00.000000000,1611039600000000000,97.935,97.935,97.86,97.86,3600,111801,110995
2021-01-20 09:00:00.000000000,1611104400000000000,97.975,97.985,97.935,97.95,7913,110995,111061
2021-01-20 10:00:00.000000000,1611108000000000000,97.95,97.965,97.88,97.895,9007,111061,110462
2021-01-20 11:00:00.000000000,1611111600000000000,97.895,97.91,97.86,97.87,5338,110462,110377
2021-01-20 13:00:00.000000000,1611118800000000000,97.87,97.9,97.82,97.85,10060,110377,110843
2021-01-20 14:00:00.000000000,1611122400000000000,97.85,97.99,97.84,97.98,12659,110843,109753
2021-01-20 15:00:00.000000000,1611126000000000000,97.98,98.01,97.96,97.97,4235,109753,109920
2021-01-21 09:00:00.000000000,1611190800000000000,98.01,98.095,97.985,98.095,9913,109920,110623
2021-01-21 10:00:00.000000000,1611194400000000000,98.095,98.1,98.055,98.06,9395,110623,110890
2021-01-21 11:00:00.000000000,1611198000000000000,98.06,98.07,97.95,97.985,8398,110890,110040
2021-01-21 13:00:00.000000000,1611205200000000000,97.985,98.05,97.975,98.035,7652,110040,109966
2021-01-21 14:00:00.000000000,1611208800000000000,98.035,98.15,98.035,98.15,15846,109966,110981
2021-01-21 15:00:00.000000000,1611212400000000000,98.15,98.185,98.14,98.185,5173,110981,111007
2021-01-22 09:00:00.000000000,1611277200000000000,98.1,98.13,98.015,98.11,11294,111007,110547
2021-01-22 10:00:00.000000000,1611280800000000000,98.11,98.245,98.1,98.22,12237,110547,112135
2021-01-22 11:00:00.000000000,1611284400000000000,98.22,98.255,98.195,98.245,6465,112135,112632
2021-01-22 13:00:00.000000000,1611291600000000000,98.24,98.29,98.215,98.245,10699,112632,113015
2021-01-22 14:00:00.000000000,1611295200000000000,98.245,98.325,98.245,98.31,12856,113015,114533
2021-01-22 15:00:00.000000000,1611298800000000000,98.31,98.36,98.3,98.35,4961,114533,114632
2021-01-25 09:00:00.000000000,1611536400000000000,98.255,98.29,98.205,98.21,11888,114632,114136
2021-01-25 10:00:00.000000000,1611540000000000000,98.21,98.27,98.175,98.27,9669,114136,114344
2021-01-25 11:00:00.000000000,1611543600000000000,98.27,98.29,98.245,98.27,2971,114344,114475
2021-01-25 13:00:00.000000000,1611550800000000000,98.265,98.44,98.24,98.31,16775,114475,116913
2021-01-25 14:00:00.000000000,1611554400000000000,98.31,98.44,98.31,98.4,15252,116913,118917
2021-01-25 15:00:00.000000000,1611558000000000000,98.4,98.405,98.32,98.335,3750,118917,118000
2021-01-26 09:00:00.000000000,1611622800000000000,98.14,98.15,97.955,97.955,22980,118000,116856
2021-01-26 10:00:00.000000000,1611626400000000000,97.955,98.02,97.915,98.015,13780,116856,116315
2021-01-26 11:00:00.000000000,1611630000000000000,98.015,98.04,97.97,97.97,5266,116315,115652
2021-01-26 13:00:00.000000000,1611637200000000000,97.975,97.985,97.905,97.945,10435,115652,115256
2021-01-26 14:00:00.000000000,1611640800000000000,97.945,98.01,97.915,97.96,12901,115256,113952
2021-01-26 15:00:00.000000000,1611644400000000000,97.96,97.96,97.925,97.925,2638,113952,113462
2021-01-27 09:00:00.000000000,1611709200000000000,97.93,97.995,97.875,97.88,13247,113462,114085
2021-01-27 10:00:00.000000000,1611712800000000000,97.88,97.96,97.85,97.93,13240,114085,112887
2021-01-27 11:00:00.000000000,1611716400000000000,97.93,98.0,97.885,98.0,7297,112887,112380
2021-01-27 13:00:00.000000000,1611723600000000000,97.995,98.04,97.97,98.025,10148,112380,110616
2021-01-27 14:00:00.000000000,1611727200000000000,98.025,98.045,97.95,97.95,8485,110616,108859
2021-01-27 15:00:00.000000000,1611730800000000000,97.95,98.01,97.94,97.97,3539,108859,108297
2021-01-28 09:00:00.000000000,1611795600000000000,97.9,97.96,97.81,97.84,14146,108297,108118
2021-01-28 10:00:00.000000000,1611799200000000000,97.84,97.88,97.775,97.82,11430,108118,108547
2021-01-28 11:00:00.000000000,1611802800000000000,97.82,97.84,97.73,97.74,6499,108547,108925
2021-01-28 13:00:00.000000000,1611810000000000000,97.74,97.79,97.725,97.755,10656,108925,109442
2021-01-28 14:00:00.000000000,1611813600000000000,97.755,97.77,97.7,97.705,14405,109442,109040
2021-01-28 15:00:00.000000000,1611817200000000000,97.705,97.715,97.66,97.68,5984,109040,108866
2021-01-29 09:00:00.000000000,1611882000000000000,97.725,97.825,97.725,97.73,15074,108866,107693
2021-01-29 10:00:00.000000000,1611885600000000000,97.73,97.785,97.7,97.755,8898,107693,107844
2021-01-29 11:00:00.000000000,1611889200000000000,97.755,97.81,97.73,97.81,4369,107844,107660
2021-01-29 13:00:00.000000000,1611896400000000000,97.785,97.785,97.4,97.66,38587,107660,107712
2021-01-29 14:00:00.000000000,1611900000000000000,97.66,97.795,97.52,97.725,22263,107712,108585
2021-01-29 15:00:00.000000000,1611903600000000000,97.725,97.785,97.705,97.745,5393,108585,107768
2021-02-01 09:00:00.000000000,1612141200000000000,97.805,97.855,97.75,97.845,12356,107768,106916
2021-02-01 10:00:00.000000000,1612144800000000000,97.845,97.9,97.82,97.885,10324,106916,106498
2021-02-01 11:00:00.000000000,1612148400000000000,97.885,97.9,97.855,97.895,3504,106498,105901
2021-02-01 13:00:00.000000000,1612155600000000000,97.895,97.91,97.815,97.86,7835,105901,105169
2021-02-01 14:00:00.000000000,1612159200000000000,97.86,97.875,97.8,97.845,7416,105169,104448
2021-02-01 15:00:00.000000000,1612162800000000000,97.845,97.85,97.8,97.805,2898,104448,104221
2021-02-02 09:00:00.000000000,1612227600000000000,97.815,97.86,97.775,97.795,7493,104221,103751
2021-02-02 10:00:00.000000000,1612231200000000000,97.795,97.865,97.765,97.795,9964,103751,102768
2021-02-02 11:00:00.000000000,1612234800000000000,97.795,97.805,97.76,97.78,3402,102768,102686
2021-02-02 13:00:00.000000000,1612242000000000000,97.785,97.8,97.71,97.76,9266,102686,102633
2021-02-02 14:00:00.000000000,1612245600000000000,97.76,97.78,97.71,97.745,7380,102633,101969
2021-02-02 15:00:00.000000000,1612249200000000000,97.745,97.755,97.72,97.75,2595,101969,101537
2021-02-03 09:00:00.000000000,1612314000000000000,97.66,97.675,97.505,97.505,13528,101537,102779
2021-02-03 10:00:00.000000000,1612317600000000000,97.505,97.56,97.455,97.47,13699,102779,102493
2021-02-03 11:00:00.000000000,1612321200000000000,97.47,97.49,97.445,97.475,6431,102493,101891
2021-02-03 13:00:00.000000000,1612328400000000000,97.525,97.55,97.43,97.45,17708,101891,100550
2021-02-03 14:00:00.000000000,1612332000000000000,97.45,97.475,97.345,97.415,16247,100550,100399
2021-02-03 15:00:00.000000000,1612335600000000000,97.415,97.44,97.39,97.41,4034,100399,99963
2021-02-04 09:00:00.000000000,1612400400000000000,97.43,97.47,97.36,97.42,11775,99963,98779
2021-02-04 10:00:00.000000000,1612404000000000000,97.42,97.455,97.39,97.39,8421,98779,97195
2021-02-04 11:00:00.000000000,1612407600000000000,97.39,97.415,97.37,97.395,3243,97195,96758
2021-02-04 13:00:00.000000000,1612414800000000000,97.395,97.395,97.235,97.25,16557,96758,95652
2021-02-04 14:00:00.000000000,1612418400000000000,97.25,97.29,97.155,97.2,16869,95652,94765
2021-02-04 15:00:00.000000000,1612422000000000000,97.2,97.245,97.195,97.23,4484,94765,94171
2021-02-05 09:00:00.000000000,1612486800000000000,97.175,97.285,97.17,97.265,9141,94171,93479
2021-02-05 10:00:00.000000000,1612490400000000000,97.265,97.395,97.245,97.38,16174,93479,90265
2021-02-05 11:00:00.000000000,1612494000000000000,97.38,97.39,97.31,97.31,4821,90265,89286
2021-02-05 13:00:00.000000000,1612501200000000000,97.31,97.33,97.245,97.265,11337,89286,87629
2021-02-05 14:00:00.000000000,1612504800000000000,97.265,97.27,97.145,97.22,16387,87629,85781
2021-02-05 15:00:00.000000000,1612508400000000000,97.22,97.25,97.2,97.235,3143,85781,84507
2021-02-08 09:00:00.000000000,1612746000000000000,97.31,97.315,97.175,97.195,11903,84507,81903
2021-02-08 10:00:00.000000000,1612749600000000000,97.195,97.235,97.09,97.095,16168,81903,78470
2021-02-08 11:00:00.000000000,1612753200000000000,97.095,97.14,97.065,97.11,6510,78470,76582
2021-02-08 13:00:00.000000000,1612760400000000000,97.11,97.185,97.095,97.1,12614,76582,73056
2021-02-08 14:00:00.000000000,1612764000000000000,97.1,97.265,97.095,97.26,12505,73056,70199
2021-02-08 15:00:00.000000000,1612767600000000000,97.26,97.285,97.25,97.275,3480,70199,69250
2021-02-09 09:00:00.000000000,1612832400000000000,97.3,97.365,97.275,97.31,8926,69250,67222
2021-02-09 10:00:00.000000000,1612836000000000000,97.31,97.315,97.22,97.24,10574,67222,64978
2021-02-09 11:00:00.000000000,1612839600000000000,97.24,97.275,97.22,97.235,3482,64978,64189
2021-02-09 13:00:00.000000000,1612846800000000000,97.235,97.345,97.235,97.335,7842,64189,62384
2021-02-09 14:00:00.000000000,1612850400000000000,97.335,97.41,97.32,97.32,9457,62384,59983
2021-02-09 15:00:00.000000000,1612854000000000000,97.32,97.35,97.31,97.325,2538,59983,59406
2021-02-10 09:00:00.000000000,1612918800000000000,97.24,97.285,97.165,97.19,10170,59406,58600
2021-02-10 10:00:00.000000000,1612922400000000000,97.19,97.25,97.16,97.205,8711,58600,56522
2021-02-10 11:00:00.000000000,1612926000000000000,97.205,97.21,97.18,97.185,2653,56522,56068
2021-02-10 13:00:00.000000000,1612933200000000000,97.185,97.195,97.035,97.045,8998,56068,55448
2021-02-10 14:00:00.000000000,1612936800000000000,97.045,97.135,97.035,97.13,5803,55448,54095
2021-02-10 15:00:00.000000000,1612940400000000000,97.13,97.15,97.11,97.14,1881,54095,53231
2021-02-18 09:00:00.000000000,1613610000000000000,96.935,96.96,96.675,96.745,12004,53231,51656
2021-02-18 10:00:00.000000000,1613613600000000000,96.745,96.83,96.71,96.815,9302,51656,48743
2021-02-18 11:00:00.000000000,1613617200000000000,96.815,96.915,96.785,96.885,4001,48743,47039
2021-02-18 13:00:00.000000000,1613624400000000000,96.885,96.91,96.795,96.8,6828,47039,44910
2021-02-18 14:00:00.000000000,1613628000000000000,96.8,96.89,96.755,96.78,5503,44910,43271
2021-02-18 15:00:00.000000000,1613631600000000000,96.78,96.805,96.76,96.765,1197,43271,42858
2021-02-19 09:00:00.000000000,1613696400000000000,96.575,96.68,96.56,96.655,13101,42858,95846
2021-02-19 10:00:00.000000000,1613700000000000000,96.655,96.715,96.64,96.705,10696,95846,97731
2021-02-19 11:00:00.000000000,1613703600000000000,96.705,96.75,96.705,96.74,6422,97731,97939
2021-02-19 13:00:00.000000000,1613710800000000000,96.735,96.74,96.655,96.685,9956,97939,98909
2021-02-19 14:00:00.000000000,1613714400000000000,96.685,96.695,96.645,96.66,7236,98909,99305
2021-02-19 15:00:00.000000000,1613718000000000000,96.66,96.685,96.655,96.68,1599,99305,99076
2021-02-22 09:00:00.000000000,1613955600000000000,96.55,96.6,96.49,96.49,11422,99076,100800
2021-02-22 10:00:00.000000000,1613959200000000000,96.49,96.51,96.43,96.445,9343,100800,101843
2021-02-22 11:00:00.000000000,1613962800000000000,96.445,96.465,96.41,96.455,4841,101843,102912
2021-02-22 13:00:00.000000000,1613970000000000000,96.46,96.58,96.44,96.515,13779,102912,102633
2021-02-22 14:00:00.000000000,1613973600000000000,96.515,96.63,96.51,96.59,11583,102633,103449
2021-02-22 15:00:00.000000000,1613977200000000000,96.59,96.615,96.575,96.605,2589,103449,103213
2021-02-23 09:00:00.000000000,1614042000000000000,96.505,96.68,96.5,96.675,9980,103213,103437
2021-02-23 10:00:00.000000000,1614045600000000000,96.675,96.73,96.63,96.63,10491,103437,104379
2021-02-23 11:00:00.000000000,1614049200000000000,96.63,96.715,96.63,96.705,3071,104379,104404
2021-02-23 13:00:00.000000000,1614056400000000000,96.7,96.74,96.655,96.715,7020,104404,105284
2021-02-23 14:00:00.000000000,1614060000000000000,96.715,96.745,96.67,96.695,8359,105284,106237
2021-02-23 15:00:00.000000000,1614063600000000000,96.695,96.695,96.64,96.64,3737,106237,106284
2021-02-24 09:00:00.000000000,1614128400000000000,96.735,96.835,96.725,96.81,10756,106284,105895
2021-02-24 10:00:00.000000000,1614132000000000000,96.81,96.855,96.78,96.825,7402,105895,105673
2021-02-24 11:00:00.000000000,1614135600000000000,96.825,96.855,96.82,96.85,2992,105673,105741
2021-02-24 13:00:00.000000000,1614142800000000000,96.835,96.845,96.745,96.765,9837,105741,106736
2021-02-24 14:00:00.000000000,1614146400000000000,96.765,96.84,96.745,96.745,10376,106736,106486
2021-02-24 15:00:00.000000000,1614150000000000000,96.745,96.745,96.695,96.715,4693,106486,106532
2021-02-25 09:00:00.000000000,1614214800000000000,96.605,96.62,96.545,96.555,10834,106532,108739
2021-02-25 10:00:00.000000000,1614218400000000000,96.555,96.615,96.53,96.59,9286,108739,109871
2021-02-25 11:00:00.000000000,1614222000000000000,96.59,96.615,96.58,96.59,3043,109871,110010
2021-02-25 13:00:00.000000000,1614229200000000000,96.585,96.68,96.56,96.645,8580,110010,109278
2021-02-25 14:00:00.000000000,1614232800000000000,96.645,96.7,96.615,96.63,8993,109278,109627
2021-02-25 15:00:00.000000000,1614236400000000000,96.63,96.655,96.62,96.65,2199,109627,109028
2021-02-26 09:00:00.000000000,1614301200000000000,96.695,96.73,96.505,96.505,15081,109028,110895
2021-02-26 10:00:00.000000000,1614304800000000000,96.505,96.58,96.49,96.545,8184,110895,111819
2021-02-26 11:00:00.000000000,1614308400000000000,96.545,96.55,96.515,96.525,3866,111819,112126
2021-02-26 13:00:00.000000000,1614315600000000000,96.525,96.545,96.465,96.495,10587,112126,113777
2021-02-26 14:00:00.000000000,1614319200000000000,96.495,96.56,96.475,96.49,9826,113777,113687
2021-02-26 15:00:00.000000000,1614322800000000000,96.49,96.505,96.42,96.435,3219,113687,113664
2021-03-01 09:00:00.000000000,1614560400000000000,96.55,96.7,96.545,96.66,14443,113664,111417
2021-03-01 10:00:00.000000000,1614564000000000000,96.66,96.7,96.615,96.685,8937,111417,112565
